userId	geneSymbol	geneName	entrezgene	score	gLink
ENSG00000104341	LAPTM4B	lysosomal protein transmembrane 4 beta	55353	2.67958023259811	https://www.ncbi.nlm.nih.gov/gene/?term=55353
ENSG00000104408	EIF3E	eukaryotic translation initiation factor 3 subunit E	3646	1.19452110822659	https://www.ncbi.nlm.nih.gov/gene/?term=3646
ENSG00000104435	STMN2	stathmin 2	11075	-8.70137336845466	https://www.ncbi.nlm.nih.gov/gene/?term=11075
ENSG00000104490	NCALD	neurocalcin delta	83988	-5.4737802228625	https://www.ncbi.nlm.nih.gov/gene/?term=83988
ENSG00000104722	NEFM	neurofilament medium	4741	-7.67697285274575	https://www.ncbi.nlm.nih.gov/gene/?term=4741
ENSG00000104833	TUBB4A	tubulin beta 4A class IVa	10382	-7.98128745023651	https://www.ncbi.nlm.nih.gov/gene/?term=10382
ENSG00000104888	SLC17A7	solute carrier family 17 member 7	57030	-7.68085620143013	https://www.ncbi.nlm.nih.gov/gene/?term=57030
ENSG00000105143	SLC1A6	solute carrier family 1 member 6	6511	-3.633147089933	https://www.ncbi.nlm.nih.gov/gene/?term=6511
ENSG00000105193	RPS16	ribosomal protein S16	6217	1.60108459030802	https://www.ncbi.nlm.nih.gov/gene/?term=6217
ENSG00000105202	FBL	fibrillarin	2091	3.22893143578658	https://www.ncbi.nlm.nih.gov/gene/?term=2091
ENSG00000105270	CLIP3	CAP-Gly domain containing linker protein 3	25999	-3.88018799314558	https://www.ncbi.nlm.nih.gov/gene/?term=25999
ENSG00000105290	APLP1	amyloid beta precursor like protein 1	333	-5.78060302951138	https://www.ncbi.nlm.nih.gov/gene/?term=333
ENSG00000105372	RPS19	ribosomal protein S19	6223	2.89083682514811	https://www.ncbi.nlm.nih.gov/gene/?term=6223
ENSG00000105605	CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7	59284	-3.61152573762732	https://www.ncbi.nlm.nih.gov/gene/?term=59284
ENSG00000105613	MAST1	microtubule associated serine/threonine kinase 1	22983	-4.24302346326592	https://www.ncbi.nlm.nih.gov/gene/?term=22983
ENSG00000105649	RAB3A	RAB3A, member RAS oncogene family	5864	-6.06897466168957	https://www.ncbi.nlm.nih.gov/gene/?term=5864
ENSG00000105695	MAG	myelin associated glycoprotein	4099	-5.47910821837521	https://www.ncbi.nlm.nih.gov/gene/?term=4099
ENSG00000105696	TMEM59L	transmembrane protein 59 like	25789	-4.37334771849501	https://www.ncbi.nlm.nih.gov/gene/?term=25789
ENSG00000105701	FKBP8	FKBP prolyl isomerase 8	23770	-1.41457216829566	https://www.ncbi.nlm.nih.gov/gene/?term=23770
ENSG00000105711	SCN1B	sodium voltage-gated channel beta subunit 1	6324	-6.3516437808581	https://www.ncbi.nlm.nih.gov/gene/?term=6324
ENSG00000105767	CADM4	cell adhesion molecule 4	199731	-2.76630592164951	https://www.ncbi.nlm.nih.gov/gene/?term=199731
ENSG00000105810	CDK6	cyclin dependent kinase 6	1021	3.07005531808188	https://www.ncbi.nlm.nih.gov/gene/?term=1021
ENSG00000105825	TFPI2	tissue factor pathway inhibitor 2	7980	5.40748554807371	https://www.ncbi.nlm.nih.gov/gene/?term=7980
ENSG00000105894	PTN	pleiotrophin	5764	-2.14533953878102	https://www.ncbi.nlm.nih.gov/gene/?term=5764
ENSG00000105974	CAV1	caveolin 1	857	2.74146511041472	https://www.ncbi.nlm.nih.gov/gene/?term=857
ENSG00000106263	EIF3B	eukaryotic translation initiation factor 3 subunit B	8662	1.79306964306859	https://www.ncbi.nlm.nih.gov/gene/?term=8662
ENSG00000106278	PTPRZ1	protein tyrosine phosphatase, receptor type Z1	5803	-3.34972004855867	https://www.ncbi.nlm.nih.gov/gene/?term=5803
ENSG00000106617	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2	51422	-3.63783476384409	https://www.ncbi.nlm.nih.gov/gene/?term=51422
ENSG00000106665	CLIP2	CAP-Gly domain containing linker protein 2	7461	-2.60502066059841	https://www.ncbi.nlm.nih.gov/gene/?term=7461
ENSG00000106772	PRUNE2	prune homolog 2 with BCH domain	158471	-4.84003923331128	https://www.ncbi.nlm.nih.gov/gene/?term=158471
ENSG00000106927	AMBP	alpha-1-microglobulin/bikunin precursor	259	5.56327815455661	https://www.ncbi.nlm.nih.gov/gene/?term=259
ENSG00000106976	DNM1	dynamin 1	1759	-5.54738294279497	https://www.ncbi.nlm.nih.gov/gene/?term=1759
ENSG00000107105	ELAVL2	ELAV like RNA binding protein 2	1993	-4.66631858003453	https://www.ncbi.nlm.nih.gov/gene/?term=1993
ENSG00000107130	NCS1	neuronal calcium sensor 1	23413	-1.93295046713171	https://www.ncbi.nlm.nih.gov/gene/?term=23413
ENSG00000107147	KCNT1	potassium sodium-activated channel subfamily T member 1	57582	-3.97686282982164	https://www.ncbi.nlm.nih.gov/gene/?term=57582
ENSG00000107282	APBA1	amyloid beta precursor protein binding family A member 1	320	-3.9786586399671098	https://www.ncbi.nlm.nih.gov/gene/?term=320
ENSG00000107295	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1	6456	-7.31028290276818	https://www.ncbi.nlm.nih.gov/gene/?term=6456
ENSG00000107317	PTGDS	prostaglandin D2 synthase	5730	-4.66835631702533	https://www.ncbi.nlm.nih.gov/gene/?term=5730
ENSG00000107331	ABCA2	ATP binding cassette subfamily A member 2	20	-3.00285205065834	https://www.ncbi.nlm.nih.gov/gene/?term=20
ENSG00000107518	ATRNL1	attractin like 1	26033	-4.64270518341685	https://www.ncbi.nlm.nih.gov/gene/?term=26033
ENSG00000107742	SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	9806	-7.27547777387445	https://www.ncbi.nlm.nih.gov/gene/?term=9806
ENSG00000107863	ARHGAP21	Rho GTPase activating protein 21	57584	-2.61513713767149	https://www.ncbi.nlm.nih.gov/gene/?term=57584
ENSG00000108107	RPL28	ribosomal protein L28	6158	2.02182257792474	https://www.ncbi.nlm.nih.gov/gene/?term=6158
ENSG00000108231	LGI1	leucine rich glioma inactivated 1	9211	-4.82455432015762	https://www.ncbi.nlm.nih.gov/gene/?term=9211
ENSG00000108298	RPL19	ribosomal protein L19	6143	1.64984195966493	https://www.ncbi.nlm.nih.gov/gene/?term=6143
ENSG00000108309	RUNDC3A	RUN domain containing 3A	10900	-3.81404265535401	https://www.ncbi.nlm.nih.gov/gene/?term=10900
ENSG00000108387	SEPT4	septin 4	5414	-7.44317203416533	https://www.ncbi.nlm.nih.gov/gene/?term=5414
ENSG00000108424	KPNB1	karyopherin subunit beta 1	3837	1.80501277583057	https://www.ncbi.nlm.nih.gov/gene/?term=3837
ENSG00000108518	PFN1	profilin 1	5216	1.94978748376497	https://www.ncbi.nlm.nih.gov/gene/?term=5216
ENSG00000108797	CNTNAP1	contactin associated protein 1	8506	-2.40439379206174	https://www.ncbi.nlm.nih.gov/gene/?term=8506
ENSG00000108821	COL1A1	collagen type I alpha 1 chain	1277	4.77371000135186	https://www.ncbi.nlm.nih.gov/gene/?term=1277
ENSG00000109107	ALDOC	aldolase, fructose-bisphosphate C	230	-2.54955564979979	https://www.ncbi.nlm.nih.gov/gene/?term=230
ENSG00000109158	GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit	2557	-4.44717597952985	https://www.ncbi.nlm.nih.gov/gene/?term=2557
ENSG00000109189	USP46	ubiquitin specific peptidase 46	64854	-2.45405418050848	https://www.ncbi.nlm.nih.gov/gene/?term=64854
ENSG00000109339	MAPK10	mitogen-activated protein kinase 10	5602	-6.20940779023725	https://www.ncbi.nlm.nih.gov/gene/?term=5602
ENSG00000109472	CPE	carboxypeptidase E	1363	-3.32135612245764	https://www.ncbi.nlm.nih.gov/gene/?term=1363
ENSG00000109654	TRIM2	tripartite motif containing 2	23321	-3.06007306850895	https://www.ncbi.nlm.nih.gov/gene/?term=23321
ENSG00000109846	CRYAB	crystallin alpha B	1410	-8.13639862484332	https://www.ncbi.nlm.nih.gov/gene/?term=1410
ENSG00000109906	ZBTB16	zinc finger and BTB domain containing 16	7704	-5.25239638873974	https://www.ncbi.nlm.nih.gov/gene/?term=7704
ENSG00000109956	B3GAT1	beta-1,3-glucuronyltransferase 1	27087	-4.59048622213832	https://www.ncbi.nlm.nih.gov/gene/?term=27087
ENSG00000110076	NRXN2	neurexin 2	9379	-6.87727016271819	https://www.ncbi.nlm.nih.gov/gene/?term=9379
ENSG00000110092	CCND1	cyclin D1	595	2.7712868883567	https://www.ncbi.nlm.nih.gov/gene/?term=595
ENSG00000110427	KIAA1549L	KIAA1549 like	25758	-5.47910821837521	https://www.ncbi.nlm.nih.gov/gene/?term=25758
ENSG00000110436	SLC1A2	solute carrier family 1 member 2	6506	-5.00051269087611	https://www.ncbi.nlm.nih.gov/gene/?term=6506
ENSG00000110675	ELMOD1	ELMO domain containing 1	55531	-3.93198069415818	https://www.ncbi.nlm.nih.gov/gene/?term=55531
ENSG00000110700	RPS13	ribosomal protein S13	6207	1.29281100414849	https://www.ncbi.nlm.nih.gov/gene/?term=6207
ENSG00000110931	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2	10645	-3.3786631961307	https://www.ncbi.nlm.nih.gov/gene/?term=10645
ENSG00000111057	KRT18	keratin 18	3875	7.24142200249593	https://www.ncbi.nlm.nih.gov/gene/?term=3875
ENSG00000111110	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	57460	-2.07809840111481	https://www.ncbi.nlm.nih.gov/gene/?term=57460
ENSG00000111262	KCNA1	potassium voltage-gated channel subfamily A member 1	3736	-4.66631858003453	https://www.ncbi.nlm.nih.gov/gene/?term=3736
ENSG00000111640	GAPDH	glyceraldehyde-3-phosphate dehydrogenase	2597	1.41683654150411	https://www.ncbi.nlm.nih.gov/gene/?term=2597
ENSG00000111669	TPI1	triosephosphate isomerase 1	7167	1.02185029573456	https://www.ncbi.nlm.nih.gov/gene/?term=7167
ENSG00000111674	ENO2	enolase 2	2026	-2.08157338187032	https://www.ncbi.nlm.nih.gov/gene/?term=2026
ENSG00000111897	SERINC1	serine incorporator 1	57515	-2.63098344754989	https://www.ncbi.nlm.nih.gov/gene/?term=57515
ENSG00000112118	MCM3	minichromosome maintenance complex component 3	4172	2.26251351100683	https://www.ncbi.nlm.nih.gov/gene/?term=4172
ENSG00000112139	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1	266727	-3.79882932387179	https://www.ncbi.nlm.nih.gov/gene/?term=266727
ENSG00000112186	CAP2	cyclase associated actin cytoskeleton regulatory protein 2	10486	-2.54710874000973	https://www.ncbi.nlm.nih.gov/gene/?term=10486
ENSG00000112290	WASF1	WAS protein family member 1	8936	-2.95249409631411	https://www.ncbi.nlm.nih.gov/gene/?term=8936
ENSG00000112306	RPS12	ribosomal protein S12	6206	2.07903419796734	https://www.ncbi.nlm.nih.gov/gene/?term=6206
ENSG00000112320	SOBP	sine oculis binding protein homolog	55084	-4.47451015891694	https://www.ncbi.nlm.nih.gov/gene/?term=55084
ENSG00000112378	PERP	PERP, TP53 apoptosis effector	64065	3.16948922430376	https://www.ncbi.nlm.nih.gov/gene/?term=64065
ENSG00000112379	ARFGEF3	ARFGEF family member 3	57221	-2.33402426001392	https://www.ncbi.nlm.nih.gov/gene/?term=57221
ENSG00000112414	ADGRG6	adhesion G protein-coupled receptor G6	57211	4.37376679748949	https://www.ncbi.nlm.nih.gov/gene/?term=57211
ENSG00000112531	QKI	QKI, KH domain containing RNA binding	9444	-1.95418832765302	https://www.ncbi.nlm.nih.gov/gene/?term=9444
ENSG00000112697	TMEM30A	transmembrane protein 30A	55754	-1.21386376606186	https://www.ncbi.nlm.nih.gov/gene/?term=55754
ENSG00000112715	VEGFA	vascular endothelial growth factor A	7422	2.43049782019547	https://www.ncbi.nlm.nih.gov/gene/?term=7422
ENSG00000113327	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit	2566	-6.92126547689866	https://www.ncbi.nlm.nih.gov/gene/?term=2566
ENSG00000113328	CCNG1	cyclin G1	900	2.14795123662211	https://www.ncbi.nlm.nih.gov/gene/?term=900
ENSG00000113558	SKP1	S-phase kinase associated protein 1	6500	-1.21433438240732	https://www.ncbi.nlm.nih.gov/gene/?term=6500
ENSG00000113578	FGF1	fibroblast growth factor 1	2246	-6.15246416586762	https://www.ncbi.nlm.nih.gov/gene/?term=2246
ENSG00000113595	TRIM23	tripartite motif containing 23	373	-3.93198069415818	https://www.ncbi.nlm.nih.gov/gene/?term=373
ENSG00000113739	STC2	stanniocalcin 2	8614	4.99099639874316	https://www.ncbi.nlm.nih.gov/gene/?term=8614
ENSG00000113742	CPEB4	cytoplasmic polyadenylation element binding protein 4	80315	-2.83825864543958	https://www.ncbi.nlm.nih.gov/gene/?term=80315
ENSG00000113916	BCL6	BCL6, transcription repressor	604	-5.75455980643741	https://www.ncbi.nlm.nih.gov/gene/?term=604
ENSG00000114279	FGF12	fibroblast growth factor 12	2257	-3.72396321753644	https://www.ncbi.nlm.nih.gov/gene/?term=2257
ENSG00000114391	RPL24	ribosomal protein L24	6152	1.71710687529627	https://www.ncbi.nlm.nih.gov/gene/?term=6152
ENSG00000114850	SSR3	signal sequence receptor subunit 3	6747	2.0872016457451	https://www.ncbi.nlm.nih.gov/gene/?term=6747
ENSG00000114942	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933	1.75925145318925	https://www.ncbi.nlm.nih.gov/gene/?term=1933
ENSG00000115053	NCL	nucleolin	4691	1.07771600504254	https://www.ncbi.nlm.nih.gov/gene/?term=4691
ENSG00000115266	APC2	APC2, WNT signaling pathway regulator	10297	-3.89567078269171	https://www.ncbi.nlm.nih.gov/gene/?term=10297
ENSG00000115306	SPTBN1	spectrin beta, non-erythrocytic 1	6711	-1.30957477580478	https://www.ncbi.nlm.nih.gov/gene/?term=6711
ENSG00000115310	RTN4	reticulon 4	57142	-1.57617147373264	https://www.ncbi.nlm.nih.gov/gene/?term=57142
ENSG00000115414	FN1	fibronectin 1	2335	3.69135415699938	https://www.ncbi.nlm.nih.gov/gene/?term=2335
ENSG00000115457	IGFBP2	insulin like growth factor binding protein 2	3485	4.37365078350196	https://www.ncbi.nlm.nih.gov/gene/?term=3485
ENSG00000115648	MLPH	melanophilin	79083	3.80206364842906	https://www.ncbi.nlm.nih.gov/gene/?term=79083
ENSG00000115919	KYNU	kynureninase	8942	3.80240751817689	https://www.ncbi.nlm.nih.gov/gene/?term=8942
ENSG00000115977	AAK1	AP2 associated kinase 1	22848	-1.91446483802853	https://www.ncbi.nlm.nih.gov/gene/?term=22848
ENSG00000116147	TNR	tenascin R	7143	-4.98973321088256	https://www.ncbi.nlm.nih.gov/gene/?term=7143
ENSG00000116254	CHD5	chromodomain helicase DNA binding protein 5	26038	-5.25105310932654	https://www.ncbi.nlm.nih.gov/gene/?term=26038
ENSG00000116544	DLGAP3	DLG associated protein 3	58512	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=58512
ENSG00000116675	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6	9829	-5.90909671061662	https://www.ncbi.nlm.nih.gov/gene/?term=9829
ENSG00000116983	HPCAL4	hippocalcin like 4	51440	-7.44352461583132	https://www.ncbi.nlm.nih.gov/gene/?term=51440
ENSG00000117016	RIMS3	regulating synaptic membrane exocytosis 3	9783	-7.23775856508275	https://www.ncbi.nlm.nih.gov/gene/?term=9783
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	10000	-3.4072668306642	https://www.ncbi.nlm.nih.gov/gene/?term=10000
ENSG00000117115	PADI2	peptidyl arginine deiminase 2	11240	-4.83748056026096	https://www.ncbi.nlm.nih.gov/gene/?term=11240
ENSG00000117152	RGS4	regulator of G protein signaling 4	5999	-4.20833050921564	https://www.ncbi.nlm.nih.gov/gene/?term=5999
ENSG00000117399	CDC20	cell division cycle 20	991	3.80206364842906	https://www.ncbi.nlm.nih.gov/gene/?term=991
ENSG00000117600	PLPPR4	phospholipid phosphatase related 4	9890	-4.24935079956519	https://www.ncbi.nlm.nih.gov/gene/?term=9890
ENSG00000117650	NEK2	NIMA related kinase 2	4751	3.78900276225546	https://www.ncbi.nlm.nih.gov/gene/?term=4751
ENSG00000117724	CENPF	centromere protein F	1063	6.30032973463508	https://www.ncbi.nlm.nih.gov/gene/?term=1063
ENSG00000118137	APOA1	apolipoprotein A1	335	3.5530648868307	https://www.ncbi.nlm.nih.gov/gene/?term=335
ENSG00000118160	SLC8A2	solute carrier family 8 member A2	6543	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=6543
ENSG00000118181	RPS25	ribosomal protein S25	6230	1.69352752481912	https://www.ncbi.nlm.nih.gov/gene/?term=6230
ENSG00000118193	KIF14	kinesin family member 14	9928	3.5530648868307	https://www.ncbi.nlm.nih.gov/gene/?term=9928
ENSG00000118200	CAMSAP2	calmodulin regulated spectrin associated protein family member 2	23271	-1.50998700673694	https://www.ncbi.nlm.nih.gov/gene/?term=23271
ENSG00000118432	CNR1	cannabinoid receptor 1	1268	-4.24595833267251	https://www.ncbi.nlm.nih.gov/gene/?term=1268
ENSG00000118473	SGIP1	SH3 domain GRB2 like endophilin interacting protein 1	84251	-4.4681094359062	https://www.ncbi.nlm.nih.gov/gene/?term=84251
ENSG00000118513	MYB	MYB proto-oncogene, transcription factor	4602	4.3448574032057	https://www.ncbi.nlm.nih.gov/gene/?term=4602
ENSG00000118705	RPN2	ribophorin II	6185	2.76343030179327	https://www.ncbi.nlm.nih.gov/gene/?term=6185
ENSG00000118816	CCNI	cyclin I	10983	-1.0599225842448	https://www.ncbi.nlm.nih.gov/gene/?term=10983
ENSG00000118946	PCDH17	protocadherin 17	27253	-3.64464962758518	https://www.ncbi.nlm.nih.gov/gene/?term=27253
ENSG00000119138	KLF9	Kruppel like factor 9	687	-2.32082567718253	https://www.ncbi.nlm.nih.gov/gene/?term=687
ENSG00000119969	HELLS	helicase, lymphoid specific	3070	3.37414928855076	https://www.ncbi.nlm.nih.gov/gene/?term=3070
ENSG00000120053	GOT1	glutamic-oxaloacetic transaminase 1	2805	-2.15358464842263	https://www.ncbi.nlm.nih.gov/gene/?term=2805
ENSG00000120251	GRIA2	glutamate ionotropic receptor AMPA type subunit 2	2891	-7.73594113568543	https://www.ncbi.nlm.nih.gov/gene/?term=2891
ENSG00000120708	TGFBI	transforming growth factor beta induced	7045	3.15491926670796	https://www.ncbi.nlm.nih.gov/gene/?term=7045
ENSG00000120885	CLU	clusterin	1191	-3.29156686489554	https://www.ncbi.nlm.nih.gov/gene/?term=1191
ENSG00000120889	TNFRSF10B	TNF receptor superfamily member 10b	8795	4.37376679748949	https://www.ncbi.nlm.nih.gov/gene/?term=8795
ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta	2185	-1.95241409012694	https://www.ncbi.nlm.nih.gov/gene/?term=2185
ENSG00000121671	CRY2	cryptochrome circadian regulator 2	1408	-2.75173198133274	https://www.ncbi.nlm.nih.gov/gene/?term=1408
ENSG00000122406	RPL5	ribosomal protein L5	6125	2.57650820585099	https://www.ncbi.nlm.nih.gov/gene/?term=6125
ENSG00000122565	CBX3	chromobox 3	11335	2.14022464772016	https://www.ncbi.nlm.nih.gov/gene/?term=11335
ENSG00000122566	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	3181	0.928078092296654	https://www.ncbi.nlm.nih.gov/gene/?term=3181
ENSG00000122733	PHF24	PHD finger protein 24	23349	-5.3633783789161	https://www.ncbi.nlm.nih.gov/gene/?term=23349
ENSG00000122884	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033	2.54416755086324	https://www.ncbi.nlm.nih.gov/gene/?term=5033
ENSG00000122952	ZWINT	ZW10 interacting kinetochore protein	11130	3.54080196992279	https://www.ncbi.nlm.nih.gov/gene/?term=11130
ENSG00000123131	PRDX4	peroxiredoxin 4	10549	3.87551065516603	https://www.ncbi.nlm.nih.gov/gene/?term=10549
ENSG00000123560	PLP1	proteolipid protein 1	5354	-6.3305810637394	https://www.ncbi.nlm.nih.gov/gene/?term=5354
ENSG00000123975	CKS2	CDC28 protein kinase regulatory subunit 2	1164	5.18246685400897	https://www.ncbi.nlm.nih.gov/gene/?term=1164
ENSG00000124140	SLC12A5	solute carrier family 12 member 5	57468	-5.02437823907283	https://www.ncbi.nlm.nih.gov/gene/?term=57468
ENSG00000124207	CSE1L	chromosome segregation 1 like	1434	1.5006045256905	https://www.ncbi.nlm.nih.gov/gene/?term=1434
ENSG00000124313	IQSEC2	IQ motif and Sec7 domain 2	23096	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=23096
ENSG00000124374	PAIP2B	poly(A) binding protein interacting protein 2B	400961	-3.72742155793069	https://www.ncbi.nlm.nih.gov/gene/?term=400961
ENSG00000124406	ATP8A1	ATPase phospholipid transporting 8A1	10396	-4.51306783023806	https://www.ncbi.nlm.nih.gov/gene/?term=10396
ENSG00000124493	GRM4	glutamate metabotropic receptor 4	2914	-5.47110200160135	https://www.ncbi.nlm.nih.gov/gene/?term=2914
ENSG00000124507	PACSIN1	protein kinase C and casein kinase substrate in neurons 1	29993	-5.0997700924292	https://www.ncbi.nlm.nih.gov/gene/?term=29993
ENSG00000124766	SOX4	SRY-box 4	6659	2.70297776467483	https://www.ncbi.nlm.nih.gov/gene/?term=6659
ENSG00000124767	GLO1	glyoxalase I	2739	1.41047976194018	https://www.ncbi.nlm.nih.gov/gene/?term=2739
ENSG00000124795	DEK	DEK proto-oncogene	7913	1.5512774608915	https://www.ncbi.nlm.nih.gov/gene/?term=7913
ENSG00000124942	AHNAK	AHNAK nucleoprotein	79026	1.8428026023549	https://www.ncbi.nlm.nih.gov/gene/?term=79026
ENSG00000125249	RAP2A	RAP2A, member of RAS oncogene family	5911	-1.70548144705054	https://www.ncbi.nlm.nih.gov/gene/?term=5911
ENSG00000125462	C1orf61	chromosome 1 open reading frame 61	10485	-5.7658707380024	https://www.ncbi.nlm.nih.gov/gene/?term=10485
ENSG00000125691	RPL23	ribosomal protein L23	9349	1.75739902251841	https://www.ncbi.nlm.nih.gov/gene/?term=9349
ENSG00000125730	C3	complement C3	718	2.66723857188407	https://www.ncbi.nlm.nih.gov/gene/?term=718
ENSG00000125814	NAPB	NSF attachment protein beta	63908	-6.41212354116178	https://www.ncbi.nlm.nih.gov/gene/?term=63908
ENSG00000126217	MCF2L	MCF.2 cell line derived transforming sequence like	23263	-3.81516005151508	https://www.ncbi.nlm.nih.gov/gene/?term=23263
ENSG00000126561	STAT5A	signal transducer and activator of transcription 5A	6776	4.19895937792825	https://www.ncbi.nlm.nih.gov/gene/?term=6776
ENSG00000126583	PRKCG	protein kinase C gamma	5582	-3.94156576873524	https://www.ncbi.nlm.nih.gov/gene/?term=5582
ENSG00000126777	KTN1	kinectin 1	3895	1.51116172865903	https://www.ncbi.nlm.nih.gov/gene/?term=3895
ENSG00000126803	HSPA2	heat shock protein family A (Hsp70) member 2	3306	-3.6190265523836	https://www.ncbi.nlm.nih.gov/gene/?term=3306
ENSG00000127022	CANX	calnexin	821	0.914538225925083	https://www.ncbi.nlm.nih.gov/gene/?term=821
ENSG00000127585	FBXL16	F-box and leucine rich repeat protein 16	146330	-4.54571886988306	https://www.ncbi.nlm.nih.gov/gene/?term=146330
ENSG00000128050	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	10606	2.53189706465923	https://www.ncbi.nlm.nih.gov/gene/?term=10606
ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	7533	-2.7355904972395	https://www.ncbi.nlm.nih.gov/gene/?term=7533
ENSG00000128268	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase	4248	-5.76661291421198	https://www.ncbi.nlm.nih.gov/gene/?term=4248
ENSG00000128567	PODXL	podocalyxin like	5420	1.72227318793652	https://www.ncbi.nlm.nih.gov/gene/?term=5420
ENSG00000128594	LRRC4	leucine rich repeat containing 4	64101	-3.633147089933	https://www.ncbi.nlm.nih.gov/gene/?term=64101
ENSG00000128595	CALU	calumenin	813	2.48697939610552	https://www.ncbi.nlm.nih.gov/gene/?term=813
ENSG00000128656	CHN1	chimerin 1	1123	-6.64760468894244	https://www.ncbi.nlm.nih.gov/gene/?term=1123
ENSG00000128683	GAD1	glutamate decarboxylase 1	2571	-3.52865700626277	https://www.ncbi.nlm.nih.gov/gene/?term=2571
ENSG00000128872	TMOD2	tropomodulin 2	29767	-4.68904862002828	https://www.ncbi.nlm.nih.gov/gene/?term=29767
ENSG00000129159	KCNC1	potassium voltage-gated channel subfamily C member 1	3746	-3.96753120898967	https://www.ncbi.nlm.nih.gov/gene/?term=3746
ENSG00000129244	ATP1B2	ATPase Na+/K+ transporting subunit beta 2	482	-7.6245756107996	https://www.ncbi.nlm.nih.gov/gene/?term=482
ENSG00000129538	RNASE1	ribonuclease A family member 1, pancreatic	6035	-3.96732697454593	https://www.ncbi.nlm.nih.gov/gene/?term=6035
ENSG00000129625	REEP5	receptor accessory protein 5	7905	-1.39437348826886	https://www.ncbi.nlm.nih.gov/gene/?term=7905
ENSG00000130226	DPP6	dipeptidyl peptidase like 6	1804	-4.31623597700709	https://www.ncbi.nlm.nih.gov/gene/?term=1804
ENSG00000130287	NCAN	neurocan	1463	-4.24595833267251	https://www.ncbi.nlm.nih.gov/gene/?term=1463
ENSG00000130294	KIF1A	kinesin family member 1A	547	-6.64804399567075	https://www.ncbi.nlm.nih.gov/gene/?term=547
ENSG00000130477	UNC13A	unc-13 homolog A	23025	-5.74627028928588	https://www.ncbi.nlm.nih.gov/gene/?term=23025
ENSG00000130540	SULT4A1	sulfotransferase family 4A member 1	25830	-5.10833639388682	https://www.ncbi.nlm.nih.gov/gene/?term=25830
ENSG00000130558	OLFM1	olfactomedin 1	10439	-4.63558326375029	https://www.ncbi.nlm.nih.gov/gene/?term=10439
ENSG00000130643	CALY	calcyon neuron specific vesicular protein	50632	-3.60192070080091	https://www.ncbi.nlm.nih.gov/gene/?term=50632
ENSG00000130741	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	1968	2.15255970958075	https://www.ncbi.nlm.nih.gov/gene/?term=1968
ENSG00000131016	AKAP12	A-kinase anchoring protein 12	9590	-1.89309090829237	https://www.ncbi.nlm.nih.gov/gene/?term=9590
ENSG00000131018	SYNE1	spectrin repeat containing nuclear envelope protein 1	23345	-4.9514437996538	https://www.ncbi.nlm.nih.gov/gene/?term=23345
ENSG00000131089	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	-3.99835055319238	https://www.ncbi.nlm.nih.gov/gene/?term=23229
ENSG00000131095	GFAP	glial fibrillary acidic protein	2670	-11.0236740374793	https://www.ncbi.nlm.nih.gov/gene/?term=2670
ENSG00000131242	RAB11FIP4	RAB11 family interacting protein 4	84440	-4.19000098978008	https://www.ncbi.nlm.nih.gov/gene/?term=84440
ENSG00000131504	DIAPH1	diaphanous related formin 1	1729	2.48688067620896	https://www.ncbi.nlm.nih.gov/gene/?term=1729
ENSG00000131507	NDFIP1	Nedd4 family interacting protein 1	80762	-2.74662443104612	https://www.ncbi.nlm.nih.gov/gene/?term=80762
ENSG00000131711	MAP1B	microtubule associated protein 1B	4131	-3.836559851095	https://www.ncbi.nlm.nih.gov/gene/?term=4131
ENSG00000131747	TOP2A	DNA topoisomerase II alpha	7153	7.74912369157867	https://www.ncbi.nlm.nih.gov/gene/?term=7153
ENSG00000131914	LIN28A	lin-28 homolog A	79727	3.78900276225546	https://www.ncbi.nlm.nih.gov/gene/?term=79727
ENSG00000132294	EFR3A	EFR3 homolog A	23167	-1.81734805856987	https://www.ncbi.nlm.nih.gov/gene/?term=23167
